用户ID,年龄,性别,所在城市,职业,教育程度,婚姻状况,月工资收入,经营性收入,被动收入,月总流入,月总流出,储蓄率,活期存款,理财产品,股票基金,房产估值,总资产,净资产,信用卡欠款,房贷余额,其他贷款,总负债,负债率,养老金账户余额,缴纳年限,住房公积金余额,商业保险年缴,保险保额,风险偏好,计划退休年龄,目标养老金,期望收益率下限,期望收益率上限,健康状况,平台月访问次数,策略采纳率,交互问答次数,个性化设置次数,反馈积极度,信任评分,餐饮消费,衣物消费,住房消费,交通消费,娱乐消费,教育培训消费,医疗保健消费,健身运动消费,旅行度假消费,数字产品消费,宠物消费,图书影音消费,美容护肤消费,线上购物消费,线下购物消费,奢侈品消费,家庭日用品消费,母婴消费,绿色环保消费,慈善捐赠消费
U000292,33,女,郑州,退休人员,博士,离异,17503.48,11031.76,1145.01,29680.249999999996,30516.38,-0.03,598847.44,929126.26,396875.61,1391841.38,3316690.69,2087147.29,105327.25,967289.12,156927.03,1229543.4000000001,0.37,79161.71,5,117329.41,15176.07,535218.28,平衡,58,1883285.09,0.055,0.115,良,21,0.29,26,1,0.31,39.97,1001.24,102.31,1335.12,256.07,997.04,840.29,2883.67,3162.52,324.04,888.34,909.35,319.44,3116.44,2389.98,410.91,888.87,217.59,1925.07,251.76,8296.33
U000293,62,男,北京,企业管理,高中,已婚,18845.24,4836.62,9734.9,33416.76,23269.1,0.3,592879.61,3397054.59,400665.82,1733560.85,6124160.869999999,4951856.04,22423.46,954410.24,195471.13,1172304.83,0.19,34743.45,20,77591.56,16883.7,199155.85,保守,54,2769156.71,0.042,0.107,优,20,0.83,17,5,0.96,43.24,866.37,2429.37,809.79,192.27,477.2,1857.32,1036.15,1054.67,2021.39,2249.99,2529.8,99.92,787.61,1352.6,1418.13,935.69,182.95,1600.84,1276.73,90.31
U000294,36,男,厦门,自由职业,大专,未婚,19175.83,14846.79,1305.48,35328.100000000006,29211.15,0.17,416791.18,1002739.79,119860.94,2693727.72,4233119.63,3344718.37,36224.55,803125.83,49050.88,888401.26,0.21,156005.79,12,56716.04,8022.78,103497.73,保守,52,4707391.52,0.041,0.098,差,18,0.79,7,14,0.95,37.97,885.66,271.6,585.02,25.93,726.66,1134.29,1373.37,1547.65,2571.53,344.82,182.43,2710.44,242.04,5228.31,2626.81,987.45,5663.73,145.58,513.07,1444.77
U000295,49,男,武汉,制造业工人,高中,未婚,19561.79,7816.0,4910.37,32288.16,19727.37,0.39,58125.02,3309299.25,38156.34,2062009.23,5467589.84,4760014.31,55537.65,470377.4,181660.48,707575.53,0.13,161709.81,5,44813.25,31356.24,1319332.79,激进,70,3229946.87,0.012,0.119,良,11,0.49,19,0,0.41,78.21,69.69,818.42,917.5,1085.79,303.12,465.52,1905.24,222.61,1800.37,849.04,1474.5,1283.67,238.77,863.6,2076.69,580.9,3489.38,617.89,158.17,506.5
U000296,31,女,成都,学生,大专,丧偶,13583.12,2295.77,2169.58,18048.47,13784.88,0.24,134054.28,1855746.94,469924.05,802771.6,3262496.87,1709005.76,53936.39,1429844.04,69710.68,1553491.1099999999,0.48,110299.42,4,70056.56,23704.04,872123.98,积极,62,4650566.44,0.023,0.072,差,27,0.81,17,12,0.37,81.55,2128.76,270.63,1423.0,1496.79,302.82,61.07,905.75,262.2,1073.03,410.65,466.52,1056.99,338.49,411.24,331.5,321.61,524.35,1162.19,315.45,521.85
U000297,30,女,天津,医生,本科,未婚,10406.1,16317.84,1245.82,27969.760000000002,25274.81,0.1,257587.79,1417855.09,186980.24,316349.23,2178772.35,1914077.48,7069.29,250873.58,6752.0,264694.87,0.12,102271.36,6,44021.03,23973.91,1290195.94,保守,66,2085140.01,0.011,0.071,一般,10,0.44,11,11,0.47,43.99,498.96,4158.5,1973.41,1321.3,1601.43,45.64,1477.53,1093.4,1211.22,683.64,130.45,329.78,4621.26,806.5,964.92,83.12,58.77,1938.53,1185.57,1090.89
U000298,41,男,大连,公务员,博士,丧偶,18861.24,4275.45,5674.69,28811.38,21919.14,0.24,165180.61,202017.19,141807.13,636525.49,1145530.42,132134.08,28705.17,841438.05,143253.12,1013396.3400000001,0.88,189254.21,2,86092.26,20874.52,1364263.84,稳健,63,1930024.83,0.026,0.072,优,25,0.5,1,8,0.59,38.07,388.46,1904.26,256.88,293.75,861.14,470.33,396.47,1445.17,1467.89,2426.8,754.14,105.84,445.9,5455.85,1264.82,1725.0,10.3,1018.35,53.34,1174.45
U000299,35,男,天津,制造业工人,高中,未婚,8685.75,19759.1,9116.43,37561.28,27877.34,0.26,547067.86,1107729.67,447914.76,2754103.45,4856815.74,3871066.99,4694.43,967163.5,13890.82,985748.75,0.2,19023.96,12,62261.83,9180.45,634379.32,稳健,61,2301549.54,0.038,0.079,优,19,0.14,19,14,0.65,71.67,3991.01,1540.5,92.32,862.45,378.03,873.0,836.28,1200.61,607.1,246.9,963.95,2439.61,1500.63,568.29,3771.86,3347.17,323.19,55.33,1860.33,2418.76
U000300,48,女,杭州,学生,博士,丧偶,23726.53,2102.71,3228.59,29057.829999999998,27424.76,0.06,339832.32,578650.94,95579.85,2706829.45,3720892.56,2114802.27,53856.41,1354320.87,197913.01,1606090.29,0.43,186822.07,1,38953.15,27002.07,221607.19,积极,59,837689.79,0.026,0.097,优,25,0.4,5,4,0.71,37.79,4315.35,2768.85,1151.87,947.89,35.44,355.53,772.58,1242.98,1022.73,1703.73,411.95,1044.76,115.82,670.14,1740.97,1483.99,5864.1,408.69,865.55,501.83
U000301,39,女,厦门,个体商户,硕士,已婚,19165.58,11557.69,6612.69,37335.96000000001,40628.05,-0.09,222118.84,2156050.51,112915.26,791436.1,3282520.7099999995,3008708.27,37917.98,124191.41,111703.05,273812.44,0.08,174574.47,6,104244.76,2382.08,989211.5,激进,56,559076.48,0.021,0.109,优,6,0.49,21,6,0.87,79.5,2233.95,4149.02,440.99,4004.83,119.43,4253.3,773.47,732.07,1390.79,5474.97,94.89,841.54,3763.55,977.31,430.42,1071.8,943.89,4787.02,2781.51,1363.29
U000302,59,男,天津,企业管理,大专,已婚,19239.96,18333.94,3855.76,41429.659999999996,34229.85,0.17,552225.47,801931.87,200102.45,205917.93,1760177.7199999997,469400.01,71079.79,1029399.0,190298.92,1290777.71,0.73,115448.46,6,22093.46,33032.6,1490051.99,积极,57,574645.71,0.033,0.076,差,15,0.63,14,11,0.49,90.25,6657.83,935.71,89.69,454.67,856.22,255.11,4406.72,2176.42,466.9,1335.63,1910.49,4237.48,3189.72,1082.18,2227.31,1234.44,1202.56,182.17,201.54,1127.07
U000303,36,女,长沙,企业管理,高中,已婚,18068.89,8826.81,3697.81,30593.51,19107.7,0.38,252464.87,2598455.88,96965.81,568348.9,3516235.46,2959306.58,21550.7,413888.55,121489.63,556928.88,0.16,103723.69,1,102174.08,19907.42,1917943.43,平衡,57,1018345.58,0.055,0.095,差,7,0.15,6,8,0.46,70.31,2698.98,515.28,51.15,624.4,1431.64,4483.08,437.96,300.5,1845.68,165.2,743.76,405.02,32.65,332.04,239.87,901.77,2312.96,242.86,1298.57,44.32
U000304,29,男,大连,公务员,硕士,未婚,20774.02,6952.66,575.99,28302.670000000002,25420.23,0.1,432990.54,230894.29,251620.08,350235.61,1265740.52,574930.79,51489.9,457986.28,181333.55,690809.73,0.55,47723.9,5,102216.37,4782.72,664310.63,积极,64,1138251.45,0.011,0.088,良,10,0.12,16,2,0.42,79.42,919.6,87.1,3236.48,1730.91,1277.16,2067.51,1241.4,4133.37,1490.04,3078.3,866.7,148.22,894.24,161.52,1068.71,784.22,1160.0,12.02,258.0,804.72
U000305,36,男,杭州,企业管理,大专,已婚,14797.46,16378.53,5672.67,36848.659999999996,40356.89,-0.1,551336.96,1470753.72,83652.37,439748.88,2545491.9299999997,1929894.2,11457.03,456903.41,147237.29,615597.73,0.24,90523.27,11,52617.16,16808.02,1326817.04,平衡,58,2139301.99,0.011,0.081,差,22,0.37,33,15,0.38,74.58,1368.82,3108.44,2294.57,880.19,1311.13,608.49,8382.1,346.96,1152.36,64.88,621.45,3757.96,556.69,206.83,1594.41,24.83,219.53,4085.22,3658.41,6113.62
U000306,24,女,合肥,学生,本科,离异,14358.08,1797.1,1488.73,17643.91,12296.41,0.3,515599.78,1405214.26,482726.53,438572.02,2842112.5900000003,2505891.89,66522.55,179844.28,89853.87,336220.7,0.12,191661.23,2,0.0,24760.9,697690.11,保守,60,2259618.02,0.031,0.12,优,9,0.25,37,10,0.88,37.99,874.48,521.42,24.38,692.79,847.24,728.04,322.2,120.28,846.71,589.23,1792.27,76.77,116.02,107.97,713.5,93.86,31.29,2968.5,11.4,818.05
U000307,38,男,武汉,企业管理,博士,未婚,18701.64,9326.35,1502.28,29530.269999999997,31991.2,-0.08,424180.69,1926528.93,151822.8,864779.86,3367312.28,3234960.14,100772.92,23388.6,8190.62,132352.13999999998,0.04,56603.46,3,7978.99,9602.8,860645.66,平衡,50,724559.21,0.017,0.113,良,25,0.79,35,4,0.97,76.36,1322.48,3791.76,4261.46,14.94,128.2,471.16,1809.34,3583.55,1007.33,1526.95,341.52,2672.65,5593.93,511.44,1116.5,147.24,1339.15,1142.47,255.06,954.08
U000308,23,女,深圳,医生,博士,丧偶,11377.62,1243.64,1357.0,13978.26,11086.44,0.21,211530.21,1943950.07,446516.82,460097.06,3062094.16,2882954.8,57315.72,34660.39,87163.25,179139.36,0.06,175186.48,0,0.0,5366.73,271381.5,平衡,67,1397854.29,0.025,0.078,一般,29,0.6,34,5,0.56,86.93,298.11,540.91,645.94,6.26,1049.36,915.2,334.43,39.87,1030.96,2276.4,201.35,286.56,148.91,630.67,123.34,322.84,875.42,602.09,358.15,399.68
U000309,42,女,深圳,公务员,博士,未婚,16025.34,9331.05,9614.47,34970.86,29048.26,0.17,657041.97,81908.57,383384.85,265286.96,1387622.35,-148815.71,18838.47,1360273.17,157326.42,1536438.0599999998,1.11,116064.48,11,19091.23,17710.59,1131149.2,平衡,59,740912.12,0.052,0.068,差,21,0.1,16,14,0.89,35.5,124.07,3233.34,123.03,1861.75,3833.34,478.97,702.29,1276.86,3239.12,4318.13,2041.54,137.48,1678.43,801.43,965.39,76.47,321.75,2371.89,918.14,544.84
U000310,36,男,宁波,程序员,博士,丧偶,15247.09,2428.85,5846.17,23522.11,20121.06,0.14,473187.91,1964403.46,258132.01,1686147.76,4381871.14,3880248.57,118007.97,204604.13,179010.47,501622.56999999995,0.11,127933.63,2,45133.83,9575.44,1978317.26,积极,50,4125275.8,0.041,0.072,优,2,0.1,38,3,0.66,46.07,485.41,1930.34,1384.78,318.46,125.22,290.87,2539.78,872.85,763.82,908.94,456.57,1648.57,742.17,124.37,138.44,771.1,2762.77,369.34,2040.35,1446.92
U000311,60,女,深圳,金融分析师,硕士,丧偶,20872.89,8091.15,9826.96,38791.0,39184.17,-0.01,757548.72,2186876.99,410843.23,2043961.34,5399230.28,4240938.4,146083.36,925737.78,86470.74,1158291.8800000001,0.21,127239.43,11,21252.93,28294.74,481363.79,稳健,66,3837491.24,0.037,0.089,优,9,0.33,3,15,0.56,47.89,564.89,1176.94,1766.6,3278.54,304.78,1322.62,1683.36,1974.01,4326.11,477.71,4183.19,2994.03,2058.49,3049.55,1346.88,377.8,2779.47,1886.31,2586.73,1046.16
U000312,27,女,杭州,自由职业,本科,丧偶,11878.97,11284.18,22.04,23185.190000000002,17420.91,0.25,367712.12,2099069.29,309938.23,21315.9,2798035.54,2417560.73,94334.08,192559.31,93581.42,380474.81,0.14,144613.05,2,1368.01,4448.64,1001276.76,保守,66,1448510.62,0.055,0.092,差,16,0.15,9,11,0.76,66.6,1890.29,704.92,71.09,475.8,1124.47,1258.64,543.42,1792.87,248.08,420.98,1822.54,1804.37,921.72,1559.91,74.03,1594.62,307.84,156.42,217.88,431.0
U000313,33,女,重庆,教师,高中,离异,12146.95,12116.84,1803.75,26067.54,24874.95,0.05,319397.54,1746098.52,129613.01,2093306.12,4288415.1899999995,3232122.63,68306.84,871087.08,116898.64,1056292.5599999998,0.25,165977.25,1,6739.37,25475.73,318359.35,保守,53,3493674.37,0.035,0.101,优,10,0.71,15,3,0.93,41.31,236.23,572.22,1383.67,950.04,693.63,2235.58,3648.91,2303.4,657.33,2222.72,268.57,227.48,690.9,2686.07,460.78,106.46,230.09,3188.64,1636.57,475.66
U000314,47,男,天津,学生,硕士,未婚,13998.51,8830.57,3743.22,26572.300000000003,24330.85,0.08,22683.78,583125.25,53830.5,1348528.89,2008168.42,921597.92,19183.2,956093.66,111293.64,1086570.5,0.54,39143.59,15,65627.23,9755.65,402385.48,平衡,55,2453283.54,0.036,0.107,良,2,0.57,20,3,0.44,82.65,1196.26,1107.01,1572.89,391.96,2949.61,546.43,1748.75,24.0,688.31,639.82,1157.56,111.48,2304.8,362.59,1668.47,2399.81,1218.27,1993.62,1600.67,648.55
U000315,44,男,厦门,教师,博士,已婚,14984.53,9923.51,8324.03,33232.07,29416.53,0.11,350562.32,1126739.37,309239.43,1676091.94,3462633.06,3257372.14,19026.55,100732.02,85502.35,205260.92,0.06,75223.65,2,85372.86,4222.79,1034493.73,激进,53,1030673.73,0.022,0.096,一般,10,0.12,9,8,0.57,53.26,1288.64,2081.88,724.91,548.81,935.86,2592.44,4045.13,1198.62,1648.3,3554.69,157.88,401.86,1878.02,2641.55,2960.05,816.17,142.42,876.34,399.19,523.76
U000316,26,男,福州,金融分析师,大专,离异,15931.26,10918.83,1783.62,28633.71,25523.7,0.11,524679.06,2265348.04,326616.0,16137.36,3132780.46,2872089.22,42983.38,40102.25,177605.61,260691.24,0.08,11878.39,1,82063.1,20401.66,1848348.52,保守,51,1560277.41,0.014,0.117,优,28,0.59,2,11,0.99,91.74,1778.71,94.41,2113.21,670.86,1089.77,112.92,494.72,112.98,3916.96,1979.28,739.94,304.26,3257.74,507.92,211.01,995.64,3460.3,4.61,326.96,3351.49
U000317,21,男,西安,律师,高中,未婚,15452.59,3251.68,863.03,19567.3,14708.92,0.25,433415.09,1991504.58,10721.63,27678.27,2463319.57,2123037.35,71172.42,162272.63,106837.17,340282.22,0.14,0.0,0,0.0,1371.29,1531363.03,稳健,54,2433733.92,0.031,0.068,差,14,0.19,39,11,0.55,52.3,368.16,2960.98,645.51,43.7,2803.92,297.57,192.4,463.43,206.03,51.34,0.81,339.03,1029.53,482.28,4054.18,191.95,186.89,98.83,101.75,190.63
U000318,54,女,福州,自由职业,大专,离异,19430.91,11360.97,9909.39,40701.27,24723.96,0.39,604654.55,3006701.0,38305.84,380147.68,4029809.07,3865762.67,28533.77,65579.14,69933.49,164046.40000000002,0.04,131041.79,15,149713.32,4695.73,795637.3,平衡,53,3454656.28,0.014,0.116,优,6,0.5,11,7,0.61,49.68,1664.8,2497.7,3904.72,279.54,2253.69,420.76,126.62,2157.75,1069.03,190.35,594.13,358.11,1411.58,638.81,4796.48,59.54,463.75,695.4,739.66,401.54
U000319,24,女,大连,企业管理,硕士,未婚,14641.31,3527.51,1243.74,19412.56,14363.2,0.26,109919.66,301689.27,487969.2,115267.96,1014846.0900000001,825507.11,72707.05,42153.93,74478.0,189338.98,0.19,163275.94,0,0.0,6394.86,880554.82,积极,64,4788702.35,0.011,0.11,差,8,0.32,24,9,0.88,35.49,2132.86,1249.06,1452.06,610.86,1335.24,276.28,388.25,291.12,481.19,256.87,2490.11,286.59,78.82,571.56,44.91,89.48,189.19,476.85,433.74,1228.18
U000320,29,女,福州,金融分析师,硕士,离异,14926.37,4114.6,368.85,19409.82,15829.53,0.18,30833.19,747612.78,270774.58,173902.27,1223122.82,128572.86,2807.15,913108.94,178633.87,1094549.96,0.89,184539.74,4,121536.55,16960.51,1514504.43,稳健,60,3766038.27,0.041,0.112,差,25,0.68,3,3,0.69,91.91,919.48,379.86,277.56,260.1,1016.65,36.56,8.82,1085.15,443.28,95.89,183.63,1842.77,1341.61,845.7,449.95,502.2,2528.43,2306.92,165.71,1139.26
U000321,39,女,宁波,科研人员,博士,已婚,14040.75,2637.45,151.83,16830.030000000002,16826.57,0.0,656167.39,252333.76,124966.31,1628413.67,2661881.13,1903665.73,43204.14,591901.81,123109.45,758215.4,0.28,72338.97,8,117363.94,25685.23,1215998.35,积极,53,1881028.2,0.043,0.11,优,27,0.24,29,0,0.61,60.32,869.61,400.51,2068.6,71.91,552.69,1934.25,1808.65,131.32,352.31,744.63,133.94,2655.75,1899.34,140.91,99.63,68.87,1852.77,166.01,415.28,459.57
U000322,37,女,福州,个体商户,高中,已婚,13540.68,5528.91,6103.29,25172.88,19056.2,0.24,42909.14,512441.14,382988.41,828433.03,1766771.72,1342107.49,107762.87,190833.72,126067.64,424664.23,0.24,29380.36,1,34900.87,20358.09,368510.99,平衡,66,4372566.25,0.039,0.063,优,22,0.28,16,8,0.31,84.92,849.19,69.17,238.98,2491.17,2221.36,1412.5,18.21,368.01,918.82,299.08,2233.38,933.75,69.35,2227.42,2940.72,75.18,706.3,335.92,463.67,184.02
U000323,25,女,郑州,个体商户,博士,离异,14603.09,565.91,154.9,15323.9,10757.7,0.3,313701.24,1865560.17,340508.13,35696.59,2555466.13,2451262.8,42647.53,56616.88,4938.92,104203.33,0.04,121393.35,2,0.0,11223.78,1303956.42,稳健,65,4741157.98,0.025,0.062,差,11,0.14,9,0,0.37,43.75,450.96,55.82,623.96,268.17,1249.38,367.81,138.15,136.77,944.29,199.06,940.03,148.66,250.3,403.94,1849.57,1731.02,149.46,286.0,104.35,460.0
U000324,46,女,西安,金融分析师,本科,未婚,17473.28,13141.19,1500.75,32115.22,31514.86,0.02,493401.18,3152091.85,479312.58,2976958.26,7101763.87,5398692.4,80287.14,1496719.45,126064.88,1703071.4699999997,0.24,146790.25,17,109956.85,28648.71,1055512.8,稳健,51,3231959.05,0.043,0.091,差,10,0.32,18,9,0.94,51.36,1083.5,4055.18,4668.0,849.24,1187.93,3976.93,2884.97,6.43,677.12,961.55,458.13,390.75,67.61,1809.84,534.5,94.38,461.01,2841.97,3347.58,1158.24
U000325,52,男,成都,金融分析师,高中,已婚,19425.48,7237.62,3519.85,30182.949999999997,25740.68,0.15,750001.12,2351987.74,302609.29,1346904.06,4751502.210000001,3667629.11,64502.94,854013.38,165356.78,1083873.1,0.23,25056.25,17,36741.59,32369.86,1348210.25,保守,54,3224955.49,0.05,0.08,差,3,0.17,13,4,0.7,71.12,397.8,431.0,613.32,337.04,847.7,4295.7,1697.87,943.53,4841.42,88.28,419.52,1482.9,1698.81,71.73,916.81,1861.34,2128.18,1806.41,686.83,174.49
U000326,34,女,重庆,科研人员,硕士,丧偶,14619.89,14227.64,4698.6,33546.13,21821.68,0.35,556453.63,2251418.11,11965.73,500806.91,3320644.38,2433821.06,8615.74,772345.64,105861.94,886823.3200000001,0.27,77622.83,6,53155.17,12149.99,1113881.56,平衡,59,1035633.4,0.055,0.114,差,18,0.59,6,1,0.35,89.85,642.37,158.94,3400.95,743.41,440.08,1676.36,794.57,427.94,1927.06,2327.67,1289.0,55.47,963.4,1661.6,169.24,299.4,2469.19,23.44,1611.24,740.34
U000327,48,男,杭州,程序员,大专,丧偶,17050.1,14474.15,5895.58,37419.83,37796.01,-0.01,397311.71,517671.76,3891.87,1779144.83,2698020.17,1855251.62,98390.44,680290.73,64087.38,842768.5499999999,0.31,35344.45,23,88212.13,32500.02,193797.2,激进,59,2719820.6,0.012,0.091,一般,16,0.56,13,9,0.53,50.71,3232.13,842.31,1469.64,2135.99,2290.36,5898.07,1431.27,963.82,5802.85,1940.52,668.61,255.34,3491.27,849.27,2039.97,1201.89,418.89,1738.42,118.23,1007.18
U000328,45,男,天津,律师,本科,丧偶,16940.62,6287.35,3473.46,26701.43,18231.64,0.32,215882.37,1581566.11,111816.68,507962.32,2417227.48,1775361.24,131488.68,389143.52,121234.04,641866.24,0.27,21223.89,7,99965.04,4723.6,413686.22,积极,66,3896891.32,0.011,0.114,良,30,0.81,17,6,0.3,84.11,770.42,557.87,1345.05,1714.02,1436.7,38.56,210.21,749.16,2659.55,1754.65,1800.43,351.86,546.54,619.65,166.77,30.74,2859.22,268.21,267.23,84.8
U000329,50,男,郑州,公务员,大专,未婚,18406.69,18359.9,7162.51,43929.1,46546.92,-0.06,95952.47,3111079.15,246627.78,260591.49,3714250.8899999997,3142305.27,20522.71,417679.8,133743.11,571945.62,0.15,193687.91,25,11860.06,27766.21,1454723.18,保守,60,1205272.36,0.027,0.087,良,16,0.64,2,10,0.92,32.49,3248.68,7165.5,1252.73,2870.07,116.9,610.74,5256.24,4300.33,1275.49,1397.0,2252.83,0.71,815.55,689.74,851.74,4842.97,969.09,628.04,2072.91,5929.65
U000330,24,男,厦门,退休人员,大专,离异,14985.56,4360.57,440.42,19786.549999999996,13807.83,0.3,253862.32,1065915.78,93552.43,248363.2,1661693.73,1504081.24,12915.61,126954.54,17742.34,157612.49,0.09,103261.25,2,0.0,86.98,134522.53,积极,67,3250477.34,0.045,0.062,差,22,0.31,24,7,0.75,61.48,177.37,52.52,282.98,884.19,513.74,1089.8,2060.44,1010.34,594.52,436.6,26.26,2668.4,310.58,106.04,705.54,214.78,565.95,567.49,378.93,1161.38
U000331,52,女,上海,市场营销,本科,离异,17304.28,11956.84,5434.13,34695.25,25941.94,0.25,179523.03,3466508.22,448409.2,2291809.86,6386250.3100000005,5601394.21,64617.48,670759.37,49479.25,784856.1,0.12,84973.06,5,69710.39,11353.05,227072.59,平衡,62,3671684.6,0.049,0.089,差,15,0.58,7,0,0.5,62.99,1032.46,1458.02,2050.6,672.06,1389.85,218.45,3610.26,646.33,1749.79,27.5,307.32,893.44,2818.01,1002.59,3556.18,884.9,902.26,170.68,2171.66,379.58
U000332,33,男,郑州,律师,本科,已婚,9586.49,8503.99,2606.99,20697.47,12983.87,0.37,305868.4,580212.72,318133.1,136885.61,1341099.83,782084.54,51925.82,331965.07,175124.4,559015.29,0.42,107202.62,10,16547.34,28950.85,1221502.8,稳健,54,3222325.43,0.011,0.103,差,25,0.4,21,11,0.84,65.94,1662.31,1747.95,2075.55,531.11,817.44,1090.07,101.55,664.34,25.24,497.74,121.66,146.09,328.46,409.59,705.77,55.93,506.61,145.83,617.03,733.61
U000333,49,女,广州,教师,高中,丧偶,22730.62,5803.75,1614.04,30148.41,23724.99,0.21,326582.27,1907681.54,124351.87,40922.66,2399538.3400000003,1036413.21,125131.33,1132682.72,105311.08,1363125.1300000001,0.57,100299.86,25,72734.99,5446.01,602932.87,保守,57,3341999.77,0.044,0.062,优,23,0.2,12,12,0.39,78.13,596.39,2112.92,826.99,965.58,1523.35,27.03,1547.98,1405.87,540.9,130.83,139.06,3743.94,1704.86,198.27,643.49,1309.32,2633.13,65.11,393.84,3216.14
U000334,54,女,天津,学生,博士,未婚,19973.38,12097.44,1518.48,33589.3,32512.32,0.03,665800.81,718851.1,302845.79,936569.11,2624066.81,1799698.15,51148.82,768533.45,4686.39,824368.6599999999,0.31,54809.95,12,14951.88,35087.3,1152402.36,积极,62,1810573.94,0.015,0.118,良,17,0.32,9,7,0.57,94.56,15.68,383.03,5441.22,1618.63,516.68,118.1,48.7,478.08,3632.37,915.8,2170.1,4265.6,893.0,361.58,1239.87,4065.24,2778.8,115.98,2008.91,1444.95
U000335,36,男,上海,公务员,博士,丧偶,18315.82,7946.97,2321.16,28583.95,22435.85,0.22,371681.16,1799891.98,166217.74,2429042.36,4766833.24,4470848.82,119049.73,143083.55,33851.14,295984.42,0.06,172965.54,7,89011.43,2583.77,806390.15,保守,65,2855325.51,0.052,0.106,一般,1,0.71,16,13,0.52,51.96,649.67,809.84,89.96,401.28,483.01,3573.72,409.02,760.63,1369.85,217.87,820.46,1651.61,2482.47,1211.73,1361.45,166.21,3588.48,175.11,1834.73,378.76
U000336,44,女,杭州,个体商户,博士,丧偶,17079.48,15893.92,5455.89,38429.29,29072.07,0.24,482486.38,1029881.46,354434.09,1543293.35,3410095.2800000003,1786181.28,118494.1,1489133.04,16286.86,1623914.0000000002,0.48,21008.78,22,11625.67,4225.78,27249.04,积极,66,3866669.43,0.018,0.086,优,3,0.13,13,15,0.42,82.2,3439.28,1614.18,1777.59,313.57,742.23,1219.81,1863.69,139.21,4159.46,2801.8,399.72,2194.29,926.39,785.69,478.76,1103.09,1659.97,671.15,1258.23,1523.97
U000337,32,女,广州,程序员,本科,已婚,13871.66,19914.89,7199.43,40985.98,42630.05,-0.04,168086.73,838203.97,444772.55,1691431.15,3142494.4,2551276.64,18917.81,435295.17,137004.78,591217.76,0.19,160562.75,5,77906.97,7436.69,925760.33,稳健,60,4671858.17,0.046,0.111,优,4,0.23,30,0,0.52,41.65,3739.18,1166.8,579.4,526.83,1255.85,4147.62,904.9,2636.8,193.84,1230.41,9117.71,2801.24,449.98,1324.94,506.5,1002.96,2882.95,2807.78,492.83,4861.52
U000338,41,女,合肥,教师,大专,丧偶,16448.96,1894.29,6249.73,24592.98,22065.49,0.1,47408.12,1940847.76,441671.59,1034872.34,3464799.81,3117136.2,1865.09,288961.0,56837.52,347663.61000000004,0.1,182302.14,13,87670.26,9875.74,1249001.87,平衡,62,4704385.64,0.038,0.098,一般,6,0.16,4,3,0.81,48.2,1018.61,542.17,790.75,1053.97,931.08,755.91,797.59,220.18,1900.46,885.29,159.4,1648.48,3057.13,3339.01,522.39,165.2,828.88,135.53,3083.35,230.1
U000339,65,女,郑州,教师,博士,已婚,19307.41,13369.94,4734.07,37411.42,25591.27,0.32,744196.67,4203620.71,45669.13,2410061.48,7403547.99,6955029.09,26368.5,247227.58,174922.82,448518.89999999997,0.06,64667.58,3,20546.24,31885.76,850811.48,稳健,65,1971902.14,0.035,0.067,一般,17,0.41,12,15,0.55,84.51,517.34,1695.13,652.51,200.51,332.9,761.89,170.82,1012.8,893.15,1342.98,2972.3,2605.51,3126.81,300.52,151.05,385.4,2414.15,3830.62,2100.09,124.8
U000340,52,男,天津,自由职业,博士,未婚,13917.89,11209.72,4900.94,30028.55,29862.87,0.01,562001.42,2008458.3,217706.69,1044541.47,3832707.88,3187066.42,3895.52,548530.76,93215.18,645641.46,0.17,134007.82,23,63611.69,21964.28,1752589.67,激进,56,2221058.37,0.019,0.105,一般,0,0.26,11,6,0.3,50.18,4619.28,863.35,14.67,916.0,73.96,1231.04,648.18,1005.82,1489.44,3185.1,1700.6,892.7,2684.19,3701.02,200.04,1190.5,525.02,75.6,1731.73,3114.63
